BHvSDSNmTmq0eyQqXIT4HNrubl8y1QNo,intro,1
Lehh4CYyTAGtEqAZq2EvcBTeJcpdiHpb,roundrobin,1
p8BUAisPShQ167JxDkPPTX8uG4PE8pVT,intro,1
SHyLZWnwexsMRDWtLg7Sob6JSXvhYwM5,intro,1
eBOzCivJoiAcEP7bQHRkLAPOG0LRUyhv,intro,1
ri4SbrSeiEAFL5ipWpYJIkl5oTcEz045,generic_framework,1
IcyE8kq00O0TvMswf8wZnhak8cYp2QGs,generic_framework,1
EBZbeGzEBMlQJBKUBjKaZScICmeolMUV,intro,1
kzwS3U84mVGBCDuG9mlvnlTsAHX47nxp,generic_framework,1
SHyLZWnwexsMRDWtLg7Sob6JSXvhYwM5,roundrobin,1
SHyLZWnwexsMRDWtLg7Sob6JSXvhYwM5,generic_framework,1
rywmr6vrlg2I1aL4siv8FX7Pfr4w2rOL,generic_framework,1
JkrhW729sgIekZ4D0yn58xeNsoRdrdNw,intro,1
ZtNFk8mkbcmT2TWHGRYemipaAUsF8BtS,intro,1
p8BUAisPShQ167JxDkPPTX8uG4PE8pVT,roundrobin,1
p8BUAisPShQ167JxDkPPTX8uG4PE8pVT,generic_framework,1
oOeym5IhVgpPinhvHOXKTl5hQqJq2WDC,generic_framework,1
I5dpRBADzLZlJF8m9IU4dgJttYEjR91v,roundrobin,3
I5dpRBADzLZlJF8m9IU4dgJttYEjR91v,generic_framework,1
BHvSDSNmTmq0eyQqXIT4HNrubl8y1QNo,roundrobin,1
BHvSDSNmTmq0eyQqXIT4HNrubl8y1QNo,generic_framework,1
Lehh4CYyTAGtEqAZq2EvcBTeJcpdiHpb,intro,1
1YxhQxapaHWS0SiOOriBkPo4bkU9Huvz,intro,2
3EEDLg9N9hIGfcrNN7OmAiuEiLIURUFA,roundrobin,1
4jHFy5S4M6Q71L7ENzGASQp6G7CipA3c,intro,1
73Mzhs3xpzpq22PM3SGuUFgRvDGXv9vp,intro,1
zOWjnPjALPayRsyl6S4wanbu4oMRSIf0,roundrobin,1
zOWjnPjALPayRsyl6S4wanbu4oMRSIf0,generic_framework,1
kzwS3U84mVGBCDuG9mlvnlTsAHX47nxp,intro,1
IcyE8kq00O0TvMswf8wZnhak8cYp2QGs,intro,1
EBZbeGzEBMlQJBKUBjKaZScICmeolMUV,roundrobin,1
EBZbeGzEBMlQJBKUBjKaZScICmeolMUV,generic_framework,1
ri4SbrSeiEAFL5ipWpYJIkl5oTcEz045,intro,1
fFgTgTz9jwIhPtlvDomgZj65oCdctqa9,roundrobin,1
fFgTgTz9jwIhPtlvDomgZj65oCdctqa9,generic_framework,1
zHyMZ5tPbSYPZS2TTZ0aWGrZWcLX0Vs2,intro,1
dGjSnN54Y8XdVX8sGbFnbHNBxrLrF7d5,intro,1
I5dpRBADzLZlJF8m9IU4dgJttYEjR91v,intro,1
yLnl6N41bYwG0BnVCXfk4YGplRghUB5W,intro,1
JkrhW729sgIekZ4D0yn58xeNsoRdrdNw,roundrobin,1
ZtNFk8mkbcmT2TWHGRYemipaAUsF8BtS,roundrobin,1
dGjSnN54Y8XdVX8sGbFnbHNBxrLrF7d5,roundrobin,1
fFgTgTz9jwIhPtlvDomgZj65oCdctqa9,intro,1
ri4SbrSeiEAFL5ipWpYJIkl5oTcEz045,roundrobin,1
IcyE8kq00O0TvMswf8wZnhak8cYp2QGs,roundrobin,1
zOWjnPjALPayRsyl6S4wanbu4oMRSIf0,intro,1
kzwS3U84mVGBCDuG9mlvnlTsAHX47nxp,roundrobin,1
3EEDLg9N9hIGfcrNN7OmAiuEiLIURUFA,intro,1
8ojZp4X2Ocs3uWJ3I7vxIkEB36FwzvEI,generic_framework,1
